Time,Time Code,Country ..me,Country Code,"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]"
2018,YR2018,Sub-Saharan Africa (IDA & IBRD countries),TSS,..
2018,YR2018,Upper middle income,UMC,..
2018,YR2018,World,WLD,..
2019,YR2019,Afghanistan,AFG,..
2019,YR2019,Albania,ALB,..
2019,YR2019,Algeria,DZA,..
2019,YR2019,American Samoa,ASM,..
2019,YR2019,Andorra,AND,..
2019,YR2019,Angola,AGO,..
2019,YR2019,Antigua and Barbuda,ATG,..
2019,YR2019,Argenti..,ARG,..
2019,YR2019,Armenia,ARM,..
2019,YR2019,Aruba,ABW,..
2019,YR2019,Australia,AUS,..
2019,YR2019,Austria,AUT,..
2019,YR2019,Azerbaijan,AZE,..
2019,YR2019,"Bahamas, The",BHS,..
2019,YR2019,Bahrain,BHR,..
2019,YR2019,Bangladesh,BGD,..
2019,YR2019,Barbados,BRB,..
2019,YR2019,Belarus,BLR,..
2019,YR2019,Belgium,BEL,..
2019,YR2019,Belize,BLZ,..
2019,YR2019,Benin,BEN,..
2019,YR2019,Bermuda,BMU,..
2019,YR2019,Bhutan,BTN,..
2019,YR2019,Bolivia,BOL,..
2019,YR2019,Bosnia and Herzegovi..,BIH,..
2019,YR2019,Botswa..,BWA,..
2019,YR2019,Brazil,BRA,..
2019,YR2019,British Virgin Islands,VGB,..
2019,YR2019,Brunei Darussalam,BRN,..
2019,YR2019,Bulgaria,BGR,..
2019,YR2019,Burki.. Faso,BFA,..
2019,YR2019,Burundi,BDI,..
2019,YR2019,Cabo Verde,CPV,..
2019,YR2019,Cambodia,KHM,..
2019,YR2019,Cameroon,CMR,..
2019,YR2019,Ca..da,CAN,..
2019,YR2019,Cayman Islands,CYM,..
2019,YR2019,Central African Republic,CAF,..
2019,YR2019,Chad,TCD,..
2019,YR2019,Channel Islands,CHI,..
2019,YR2019,Chile,CHL,..
2019,YR2019,Chi..,CHN,..
2019,YR2019,Colombia,COL,..
2019,YR2019,Comoros,COM,..
2019,YR2019,"Congo, Dem. Rep.",COD,..
2019,YR2019,"Congo, Rep.",COG,..
2019,YR2019,Costa Rica,CRI,..
2019,YR2019,Cote d'Ivoire,CIV,..
2019,YR2019,Croatia,HRV,..
2019,YR2019,Cuba,CUB,..
2019,YR2019,Curacao,CUW,..
2019,YR2019,Cyprus,CYP,..
2019,YR2019,Czech Republic,CZE,..
2019,YR2019,Denmark,DNK,..
2019,YR2019,Djibouti,DJI,..
2019,YR2019,Dominica,DMA,..
2019,YR2019,Dominican Republic,DOM,..
2019,YR2019,Ecuador,ECU,..
2019,YR2019,"Egypt, Arab Rep.",EGY,..
2019,YR2019,El Salvador,SLV,..
2019,YR2019,Equatorial Guinea,GNQ,..
2019,YR2019,Eritrea,ERI,..
2019,YR2019,Estonia,EST,..
2019,YR2019,Eswatini,SWZ,..
2019,YR2019,Ethiopia,ETH,..
2019,YR2019,Faroe Islands,FRO,..
2019,YR2019,Fiji,FJI,..
2019,YR2019,Finland,FIN,..
2019,YR2019,France,FRA,..
2019,YR2019,French Polynesia,PYF,..
2019,YR2019,Gabon,GAB,..
2019,YR2019,"Gambia, The",GMB,..
2019,YR2019,Georgia,GEO,..
2019,YR2019,Germany,DEU,..
2019,YR2019,Gha..,GHA,..
2019,YR2019,Gibraltar,GIB,..
2019,YR2019,Greece,GRC,..
2019,YR2019,Greenland,GRL,..
2019,YR2019,Gre..da,GRD,..
2019,YR2019,Guam,GUM,..
2019,YR2019,Guatemala,GTM,..
2019,YR2019,Guinea,GIN,..
2019,YR2019,Guinea-Bissau,GNB,..
2019,YR2019,Guya..,GUY,..
2019,YR2019,Haiti,HTI,..
2019,YR2019,Honduras,HND,..
2019,YR2019,"Hong Kong SAR, Chi..",HKG,..
2019,YR2019,Hungary,HUN,..
2019,YR2019,Iceland,ISL,..
2019,YR2019,India,IND,..
2019,YR2019,Indonesia,IDN,..
2019,YR2019,"Iran, Islamic Rep.",IRN,..
2019,YR2019,Iraq,IRQ,..
2019,YR2019,Ireland,IRL,..
2019,YR2019,Isle of Man,IMN,..
2019,YR2019,Israel,ISR,..
2019,YR2019,Italy,ITA,..
2019,YR2019,Jamaica,JAM,..
2019,YR2019,Japan,JPN,..
2019,YR2019,Jordan,JOR,..
2019,YR2019,Kazakhstan,KAZ,..
2019,YR2019,Kenya,KEN,..
2019,YR2019,Kiribati,KIR,..
2019,YR2019,"Korea, Dem. People’s Rep.",PRK,..
2019,YR2019,"Korea, Rep.",KOR,..
2019,YR2019,Kosovo,XKX,..
2019,YR2019,Kuwait,KWT,..
2019,YR2019,Kyrgyz Republic,KGZ,..
2019,YR2019,Lao PDR,LAO,..
2019,YR2019,Latvia,LVA,..
2019,YR2019,Lebanon,LBN,..
2019,YR2019,Lesotho,LSO,..
2019,YR2019,Liberia,LBR,..
2019,YR2019,Libya,LBY,..
2019,YR2019,Liechtenstein,LIE,..
2019,YR2019,Lithuania,LTU,..
2019,YR2019,Luxembourg,LUX,..
2019,YR2019,"Macao SAR, Chi..",MAC,..
2019,YR2019,Madagascar,MDG,..
2019,YR2019,Malawi,MWI,..
2019,YR2019,Malaysia,MYS,..
2019,YR2019,Maldives,MDV,..
2019,YR2019,Mali,MLI,..
2019,YR2019,Malta,MLT,..
2019,YR2019,Marshall Islands,MHL,..
2019,YR2019,Mauritania,MRT,..
2019,YR2019,Mauritius,MUS,..
2019,YR2019,Mexico,MEX,..
2019,YR2019,"Micronesia, Fed. Sts.",FSM,..
2019,YR2019,Moldova,MDA,..
2019,YR2019,Mo..co,MCO,..
2019,YR2019,Mongolia,MNG,..
2019,YR2019,Montenegro,MNE,..
2019,YR2019,Morocco,MAR,..
2019,YR2019,Mozambique,MOZ,..
2019,YR2019,Myanmar,MMR,..
2019,YR2019,..mibia,..M,..
2019,YR2019,..uru,NRU,..
2019,YR2019,Nepal,NPL,..
2019,YR2019,Netherlands,NLD,..
2019,YR2019,New Caledonia,NCL,..
2019,YR2019,New Zealand,NZL,..
2019,YR2019,Nicaragua,NIC,..
2019,YR2019,Niger,NER,..
2019,YR2019,Nigeria,NGA,..
2019,YR2019,North Macedonia,MKD,..
2019,YR2019,Northern Maria.. Islands,MNP,..
2019,YR2019,Norway,NOR,..
2019,YR2019,Oman,OMN,..
2019,YR2019,Pakistan,PAK,..
2019,YR2019,Palau,PLW,..
2019,YR2019,Pa..ma,PAN,..
2019,YR2019,Papua New Guinea,PNG,..
2019,YR2019,Paraguay,PRY,..
2019,YR2019,Peru,PER,..
2019,YR2019,Philippines,PHL,..
2019,YR2019,Poland,POL,..
2019,YR2019,Portugal,PRT,..
2019,YR2019,Puerto Rico,PRI,..
2019,YR2019,Qatar,QAT,..
2019,YR2019,Romania,ROU,..
2019,YR2019,Russian Federation,RUS,..
2019,YR2019,Rwanda,RWA,..
2019,YR2019,Samoa,WSM,..
2019,YR2019,San Marino,SMR,..
2019,YR2019,Sao Tome and Principe,STP,..
2019,YR2019,Saudi Arabia,SAU,..
2019,YR2019,Senegal,SEN,..
2019,YR2019,Serbia,SRB,..
2019,YR2019,Seychelles,SYC,..
2019,YR2019,Sierra Leone,SLE,..
2019,YR2019,Singapore,SGP,..
2019,YR2019,Sint Maarten (Dutch part),SXM,..
2019,YR2019,Slovak Republic,SVK,..
2019,YR2019,Slovenia,SVN,..
2019,YR2019,Solomon Islands,SLB,..
2019,YR2019,Somalia,SOM,..
2019,YR2019,South Africa,ZAF,..
2019,YR2019,South Sudan,SSD,..
2019,YR2019,Spain,ESP,..
2019,YR2019,Sri Lanka,LKA,..
2019,YR2019,St. Kitts and Nevis,K..,..
2019,YR2019,St. Lucia,LCA,..
2019,YR2019,St. Martin (French part),MAF,..
2019,YR2019,St. Vincent and the Gre..dines,VCT,..
2019,YR2019,Sudan,SDN,..
2019,YR2019,Suri..me,SUR,..
2019,YR2019,Sweden,SWE,..
2019,YR2019,Switzerland,CHE,..
2019,YR2019,Syrian Arab Republic,SYR,..
2019,YR2019,Tajikistan,TJK,..
2019,YR2019,Tanzania,TZA,..
2019,YR2019,Thailand,THA,..
2019,YR2019,Timor-Leste,TLS,..
2019,YR2019,Togo,TGO,..
2019,YR2019,Tonga,TON,..
2019,YR2019,Trinidad and Tobago,TTO,..
2019,YR2019,Tunisia,TUN,..
2019,YR2019,Turkey,TUR,..
2019,YR2019,Turkmenistan,TKM,..
2019,YR2019,Turks and Caicos Islands,TCA,..
2019,YR2019,Tuvalu,TUV,..
2019,YR2019,Uganda,UGA,..
2019,YR2019,Ukraine,UKR,..
2019,YR2019,United Arab Emirates,ARE,..
2019,YR2019,United Kingdom,GBR,..
2019,YR2019,United States,USA,..
2019,YR2019,Uruguay,URY,..
2019,YR2019,Uzbekistan,UZB,..
2019,YR2019,Vanuatu,VUT,..
2019,YR2019,"Venezuela, RB",VEN,..
2019,YR2019,Viet..m,VNM,..
2019,YR2019,Virgin Islands (U.S.),VIR,..
2019,YR2019,West Bank and Gaza,PSE,..
2019,YR2019,"Yemen, Rep.",YEM,..
2019,YR2019,Zambia,ZMB,..
2019,YR2019,Zimbabwe,ZWE,..
2019,YR2019,Arab World,ARB,..
2019,YR2019,Caribbean small states,CSS,..
2019,YR2019,Central Europe and the Baltics,CEB,..
2019,YR2019,Early-demographic dividend,EAR,..
2019,YR2019,East Asia & Pacific,EAS,..
2019,YR2019,East Asia & Pacific (excluding high income),EAP,..
2019,YR2019,East Asia & Pacific (IDA & IBRD countries),TEA,..
2019,YR2019,Euro area,EMU,..
2019,YR2019,Europe & Central Asia,ECS,..
2019,YR2019,Europe & Central Asia (excluding high income),ECA,..
2019,YR2019,Europe & Central Asia (IDA & IBRD countries),TEC,..
2019,YR2019,European Union,EUU,..
2019,YR2019,Fragile and conflict affected situations,FCS,..
2019,YR2019,Heavily indebted poor countries (HIPC),HPC,..
2019,YR2019,High income,HIC,..
2019,YR2019,IBRD only,IBD,..
2019,YR2019,IDA & IBRD total,IBT,..
2019,YR2019,IDA blend,IDB,..
2019,YR2019,IDA only,IDX,..
2019,YR2019,IDA total,IDA,..
2019,YR2019,Late-demographic dividend,LTE,..
2019,YR2019,Latin America & Caribbean,LCN,..
2019,YR2019,Latin America & Caribbean (excluding high income),LAC,..
2019,YR2019,Latin America & the Caribbean (IDA & IBRD countries),TLA,..
2019,YR2019,Least developed countries: UN classification,LDC,..
2019,YR2019,Low & middle income,LMY,..
2019,YR2019,Low income,LIC,..
2019,YR2019,Lower middle income,LMC,..
2019,YR2019,Middle East & North Africa,MEA,..
2019,YR2019,Middle East & North Africa (excluding high income),M..,..
2019,YR2019,Middle East & North Africa (IDA & IBRD countries),TMN,..
2019,YR2019,Middle income,MIC,..
2019,YR2019,North America,..C,..
2019,YR2019,Not classified,INX,..
2019,YR2019,OECD members,OED,..
2019,YR2019,Other small states,OSS,..
2019,YR2019,Pacific island small states,PSS,..
2019,YR2019,Post-demographic dividend,PST,..
2019,YR2019,Pre-demographic dividend,PRE,..
2019,YR2019,Small states,SST,..
2019,YR2019,South Asia,SAS,..
2019,YR2019,South Asia (IDA & IBRD),TSA,..
2019,YR2019,Sub-Saharan Africa,SSF,..
2019,YR2019,Sub-Saharan Africa (excluding high income),SSA,..
2019,YR2019,Sub-Saharan Africa (IDA & IBRD countries),TSS,..
2019,YR2019,Upper middle income,UMC,..
2019,YR2019,World,WLD,..
